clip_id,original_video_id,text_refined,text_final,review_decision,quality_level,content_label,thesis_score
v268_c000,yU__3kOLEK8,"Tiếp theo, chúng ta sẽ cùng cập nhật thông tin thời tiết với biên tập viên Quỳnh Hòa.",Còn tiếp theo thì chúng ta sẽ cùng đến với những thông tin cập nhật về thời tiết cùng với biên tập viên thời tiết Quỳnh Hòa.,REVERT,LOW,NON_WEATHER,0
v268_c001,yU__3kOLEK8,"Hôm nay, thủ đô Hà Nội có một ngày thời tiết đẹp với nắng ấm, thậm chí vào buổi trưa, nhiều người còn cảm thấy hơi nóng.","Chị Quỳnh Hòa, ngày hôm nay đúng là thủ đô Hà Nội có một ngày tôi nghĩ là thời tiết đẹp, khi mà nắng ấm và đôi khi mà mình đi dưới đường buổi trưa này còn cảm thấy là hơi nóng nữa.",REVERT,MEDIUM,WEATHER_CORE,70
v268_c002,yU__3kOLEK8,Tôi không biết liệu những biến động này có phải là dấu hiệu cho thấy không khí lạnh sắp về hay không?,Vậy tôi không biết là những cái sáo trộn này có phải là những báo động cho việc là không khí lạnh sắp về không ạ?,REVERT,LOW,NON_WEATHER,0
v268_c003,yU__3kOLEK8,"Vâng, đúng vậy, có thể đây cũng là một kinh nghiệm của anh Hoàng Dương.","Vâng, chính xác đấy ạ. Có thể đây cũng là một cái kinh nghiệm của anh Hoàng Dương đó.",REVERT,LOW,NON_WEATHER,0
v268_c004,yU__3kOLEK8,"Rõ ràng, hôm nay khi nắng lên, cảm giác thời tiết đã hoàn toàn khác so với ngày hôm qua, khi chúng ta trải qua một ngày mưa nhỏ, sương mù và mưa phùn.","Và rõ ràng là ngày hôm nay khi mà nắng lên là cái cảm giác về thời tiết đã khác hoàn toàn so với cái ngày hôm trước khi mà chúng ta có một ngày mưa nhỏ, sương mù, mưa phùn đó đúng không ạ?",REVERT,MEDIUM,WEATHER_SUPPORT,60
v268_c005,yU__3kOLEK8,"Theo số liệu ghi nhận, nhiệt độ ngày hôm nay tại thủ đô Hà Nội và nhiều nơi ở miền Bắc đã tăng đáng kể so với ngày hôm qua.",Và theo dõi số liệu nhiệt độ thì nhiệt độ ngày hôm nay tại thủ đô Hà Nội và nhiều nơi của miền Bắc cũng tăng lên đáng kể so với ngày hôm qua.,REVERT,HIGH,WEATHER_CORE,85
v268_c006,yU__3kOLEK8,"Số liệu nhiệt độ lúc 13h hôm nay tại thủ đô Hà Nội và nhiều nơi ở miền Bắc ghi nhận tăng từ 4 đến 8 độ so với cùng thời điểm ngày hôm qua, với mức nhiệt phổ biến từ 24 đến 26 độ.",Số liệu nhiệt độ lúc 13h ngày hôm nay chúng tôi ghi nhận được thì đều tăng lên phổ biến là từ 4 cho tới 8 độ so với thời điểm 13h của ngày hôm qua.,REVERT,MEDIUM,WEATHER_CORE,70
v268_c007,yU__3kOLEK8,"Hôm nay, nhiệt độ phổ biến ở miền Bắc dao động từ 24 đến 26 độ, trong khi tại Hòa Bình, nhiệt độ có thể lên tới 28 độ.",Ngày hôm nay thì phổ biến trong khoảng là từ 24 cho tới là 26 độ. Thậm chí là có điểm tại Hòa Bình nhiệt độ còn lên tới là 28 độ.,REVERT,HIGH,WEATHER_CORE,85
v268_c008,yU__3kOLEK8,"Mức nhiệt vào giai đoạn mùa đông, khi có nắng, khiến một số người di chuyển ngoài trời cảm thấy hơi nóng.",Mức nhiệt này vào giai đoạn mùa đông lại còn có nắng nữa thì khi di chuyển ngoài trời cũng có những người cảm thấy là hơi nóng.,REVERT,MEDIUM,WEATHER_CORE,60
v268_c009,yU__3kOLEK8,"Quá trình tăng nhiệt sẽ tiếp tục diễn ra vào ngày mai, khi mà nền nhiệt ở miền Bắc sẽ tăng thêm từ 1 đến 2 độ so với hôm nay.",Và quá trình tăng nhiệt sẽ còn diễn ra vào ngày mai khi mà nền nhiệt ở miền Bắc sẽ còn cộng thêm từ 1 cho tới 2 độ so với ngày hôm nay.,REVERT,HIGH,WEATHER_CORE,85
v268_c010,yU__3kOLEK8,"Nhiệt độ cao nhất tại thủ đô Hà Nội và các thành phố như Ninh Bình, Hải Phòng, Hạ Long, Lạng Sơn, Hà Giang và Điện Biên Phủ sẽ dao động từ 24 đến 30 độ.","Nhiệt độ cao nhất tại thủ đô Hà Nội và các thành phố như là Ninh Bình, Hải Phòng, Hạ Long, Lạng Sơn, Hà Giang hay là Điện Biên Phủ sẽ giao động trong khoảng là từ 24 cho tới 30 độ.",REVERT,HIGH,WEATHER_CORE,90
v268_c011,yU__3kOLEK8,"Thậm chí, những điểm núi cao như thị xã Sapa và huyện Mộc Châu, vốn là những nơi có nền nhiệt thấp trong khu vực, ngày mai cũng sẽ có nhiệt độ cao nhất đạt từ 22 đến 26 độ, tức là cảm giác ấm áp sẽ tương tự như khu vực đồng bằng ven biển.",Và thậm chí những điểm núi cao như là thị xã Sapa hay là huyện Mộc Châu vốn là những nơi mà có nền nhiệt thấp trong khu vực,REVERT,LOW,NON_WEATHER,0
v268_c012,yU__3kOLEK8,"Ngày mai, nhiệt độ cao nhất tại thủ đô Hà Nội và các thành phố như Ninh Bình, Hải Phòng, Hạ Long, Lạng Sơn, Hà Giang hay Điện Biên Phủ sẽ dao động từ 24 đến 30 độ, trong khi những điểm núi cao như thị xã Sapa và huyện Mộc Châu cũng sẽ đạt mức nhiệt cao nhất từ 22 đến 26 độ, mang lại cảm giác ấm áp tương tự như khu vực đồng bằng ven biển.",thì ngày mai nhiệt độ cao nhất cũng sẽ đạt ở ngưỡng là từ 22 cho tới 26 độ tức là cảm giác ấm cũng sẽ giống khu vực đồng bằng ven biển.,REVERT,MEDIUM,WEATHER_CORE,70
v268_c013,yU__3kOLEK8,"Xin thông báo với quý vị rằng thời tiết ấm áp sẽ chỉ kéo dài đến hết ngày mai, và từ ngày thứ tư, miền Bắc sẽ chuyển sang một đợt rét đậm, rét hại.","Và cũng xin thông báo với quý vị là ấm sẽ chỉ diễn ra nốt trong ngày mai thôi và từ ngày thứ tư miền Bắc sẽ chuyển sang một đợt rét đậm, rét hại.",REVERT,MEDIUM,WEATHER_CORE,75
v268_c014,yU__3kOLEK8,"Lưu ý rằng trong đợt này, vào ban đêm và sáng sớm, nền nhiệt sẽ giảm xuống rất thấp, phổ biến dưới 10 độ.",Và lưu ý là trong đợt này thì về đêm và sáng sớm nền nhiệt sẽ giảm xuống rất thấp phổ biến là dưới 10 độ.,REVERT,HIGH,WEATHER_CORE,90
v268_c015,yU__3kOLEK8,"Vì vậy, quý vị nên tranh thủ trong ngày mai, khi trời vẫn còn nắng ấm, để phơi phóng quần áo và chuẩn bị những trang phục ấm áp, cũng như thêm chân đệm dày để giữ ấm cho cơ thể trước đợt rét sắp tới.","Vì thế tranh thủ trong ngày mai khi mà trời vẫn còn nắng ấm thì quý vị nên có thể là dập rũ này, phơi phóng quần áo này, những cái trang phục đại hàn",REVERT,LOW,NON_WEATHER,0
v268_c016,yU__3kOLEK8,Chúng ta nên chuẩn bị thêm những chân đệm dày để giữ ấm cho cơ thể trong đợt rét sắp tới.,hay là chúng ta chuẩn bị thêm những chân đệm dày để có thể giữ ấm cho cơ thể trong đợt rét tới.,REVERT,LOW,NON_WEATHER,0
v268_c017,yU__3kOLEK8,"Còn bây giờ, xin mời quý vị theo dõi những thông tin dự báo thời tiết chi tiết cho một số thành phố trong đêm nay và ngày mai.",Còn bây giờ sẽ là những thông tin dự báo chi tiết cho một số thành phố trong đêm nay và ngày mai.,REVERT,HIGH,WEATHER_SUPPORT,60
v268_c018,yU__3kOLEK8,"Tại thủ đô Hà Nội, đêm nay và sáng sớm mai sẽ có sương mù nhẹ, nhiệt độ thấp nhất là 20 độ.","Với thủ đô Hà Nội thì đêm nay và sáng sớm mai sẽ vẫn có sương mùi nhẹ, nhiệt độ thấp nhất là 20 độ.",REVERT,MEDIUM,WEATHER_CORE,80
v268_c019,yU__3kOLEK8,"Sáng ngày mai, Hà Nội sẽ có nắng ấm, và vào trưa chiều, nhiệt độ cao nhất đạt 26 độ.","Sáng ngày mai trời có nắng ấm, về trưa chiều nhiệt độ cao nhất là 26 độ.",REVERT,HIGH,WEATHER_CORE,90
v268_c020,yU__3kOLEK8,"Cố đô Huế sáng sớm mai sẽ có sương mù nhẹ, nhiệt độ thấp nhất là 19 độ.","Cố đô Huế sáng sớm mai cũng có sương mùi nhẹ, nhiệt độ thấp nhất là 19 độ.",REVERT,HIGH,WEATHER_CORE,90
v268_c021,yU__3kOLEK8,"Sáng ngày mai, trời nắng, nhiệt độ cao nhất trong ngày tại cố đô Huế sẽ đạt 28 độ.","Sáng ngày mai trời nắng, nhiệt độ cao nhất trong ngày là 28 độ.",REVERT,HIGH,WEATHER_CORE,90
v268_c022,yU__3kOLEK8,"Thành phố Đà Lạt đêm nay tạnh ráo, trời rét với mức nhiệt 14 độ. Sáng mai, trời có nắng, nhiệt độ sẽ tăng lên hơn 10 độ so với đêm, đạt mức 25 độ.","Thành phố Đà Lạt đêm nay tạnh giáo, trời xét với mức nhiệt 14 độ.",REVERT,LOW,NON_WEATHER,0
v268_c023,yU__3kOLEK8,"Sáng ngày mai, trời sẽ có nắng, nhiệt độ tăng hơn 10 độ so với buổi đêm, đạt mức 25 độ.","Sáng ngày mai trời có nắng, nhiệt độ sẽ tăng tới hơn chục độ so với buổi đêm lên mức 25 độ.",REVERT,HIGH,WEATHER_CORE,90
v269_c000,ytQw-y5W0DI,"Thưa quý vị, chiều nay, bão số 10 đã suy yếu thành áp thấp nhiệt đới, và vào lúc 16h, tâm áp thấp nhiệt đới cách bờ biển Quảng Ngãi đến Phú Yên khoảng 200km về phía đông.","Thưa quý vị, chiều nay bão số 10 đã suy yếu thành áp thấp nhiệt đới và lúc 16h thì tâm áp thấp nhiệt đới cách bờ biển Quảng Ngãi đến Phú Yên khoảng 200km về phía đông.",REVERT,HIGH,WEATHER_CORE,90
v269_c001,ytQw-y5W0DI,"Dự báo trong 24 giờ tới, áp thấp nhiệt đới sẽ đi vào đất liền từ Quảng Ngãi đến Phú Yên và sau đó sẽ suy yếu thành một vùng áp thấp.","Dự báo trong 24h tới thì áp thấp nhiệt đới sẽ đi vào đất liền Quảng Ngãi đến Phú Yên, sau đó suy yếu thành một vùng áp thấp.",REVERT,HIGH,WEATHER_CORE,90
v269_c002,ytQw-y5W0DI,"Vùng nguy hiểm trên biển trong 24 giờ tới nằm từ vĩ tuyến 12 đến 16 độ Bắc, phía Tây kinh tuyến 113 độ Đông.","Vùng nguy hiểm trên biển trong 24h tới từ vị tuyến 12 đến 16 độ vị Bắc, phía Tây kinh tuyến 113 độ Kinh Đông.",REVERT,HIGH,WEATHER_CORE,95
v269_c003,ytQw-y5W0DI,"Từ tối và đêm nay, ven biển Nam Quảng Nam, Quảng Ngãi, Bình Định và Bắc Phú Yên sẽ có gió mạnh dần lên từ cấp 6 đến cấp 8.","Trên đất liền thì từ tối và đêm nay, ven biển Nam Quảng Nam, Quảng Ngãi, Bình Định và Bắc Phú Yên có gió mạnh dần lên cấp 6 dần cấp 8.",REVERT,HIGH,WEATHER_CORE,90
v269_c004,ytQw-y5W0DI,"Từ nay đến đêm mai, khu vực từ Hà Tĩnh đến Phú Yên, Kon Tum, Gia Lai và phía bắc tỉnh Đắk Lắc sẽ có mưa lớn diện rộng.","Và từ nay đến đêm mai thì ở Hà Tĩnh đến Phú Yên, Con Tum, Gia Lai, phía bắc tỉnh Đắk Lắc có mưa lớn dịa rộng.",REVERT,LOW,NON_WEATHER,0
v269_c005,ytQw-y5W0DI,Trọng tâm mưa từ Thừa Thiên Huế đến Bình Định với tổng lượng mưa phổ biến từ 150 đến 250mm.,Trọng tốc mưa là thừa thiên Huế đến Bình Định và tổng lượng mưa phổ biến là từ 150 đến 250mm.,REVERT,LOW,NON_WEATHER,0
v269_c006,ytQw-y5W0DI,"Có nơi tổng lượng mưa trên 250mm, cần đề phòng ngập lụt ở vùng trũng thấp và lũ quét, sạt lở đất tại vùng núi.",Có nơi trên 250mm để phòng ngập lụt vùng trụng thấp lũ quét sặt lở đất ở vùng núi.,REVERT,LOW,NON_WEATHER,0
v269_c007,ytQw-y5W0DI,Hãng hàng không đã hủy 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai do ảnh hưởng của cơn bão số 10.,Hãng đã hủy khai thác 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai do ảnh hưởng của cơn bão số 10.,REVERT,LOW,NON_WEATHER,0
v269_c008,ytQw-y5W0DI,"Hãng hàng không đã hủy 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai do ảnh hưởng của cơn bão số 10, bao gồm các chuyến bay từ Hà Nội và TP.HCM.",Đó là các chuyến bay từ Hà Nội và TP.HCM đến 2 sân bay này.,REVERT,LOW,NON_WEATHER,0
v269_c009,ytQw-y5W0DI,Hãng hàng không sẽ thông báo sau về các chuyến bay bù.,Các chuyến bay bù sẽ được hãng thông báo sau.,REVERT,LOW,NON_WEATHER,0
v269_c010,ytQw-y5W0DI,"Hãng hàng không Vietnam Airlines sẽ triển khai các chuyến bay sớm từ 1 đến 7 tiếng cho một số chuyến bay đến và đi từ Tuy Hòa, Chu Lai và Quy Nhơn.","Và Việt Nam Airline cũng sẽ triển khai bay sớm từ 1 tiếng đến 7 tiếng với một số chuyến bay đến và đi từ Tuy Hòa, Chu Lai và Quy Nhơn.",REVERT,LOW,NON_WEATHER,0
v269_c011,ytQw-y5W0DI,Hãng hàng không đã hủy khai thác 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai do ảnh hưởng của cơn bão số 10.,"Các mã chuyến bay bị hủy hay là khai thác sớm, hãng đã hủy khai thác 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai.",REVERT,LOW,NON_WEATHER,0
v269_c012,ytQw-y5W0DI,"Hãng hàng không đã hủy khai thác 6 chuyến bay đến và đi từ các sân bay Quy Nhơn và Chu Lai do ảnh hưởng của cơn bão số 10, trong đó có các mã chuyến bay bị hủy hoặc khai thác sớm.","Các mã chuyến bay bị hủy hay là khai thác sớm, hãng đã hủy khai bay sớm.",REVERT,LOW,NON_WEATHER,0
v269_c013,ytQw-y5W0DI,Quý vị có thể theo dõi thông tin trên website của hãng hàng không.,Quý vị có thể theo dõi trên website của hãng.,REVERT,LOW,NON_WEATHER,0
v269_c014,ytQw-y5W0DI,"Nếu quý vị đang có kế hoạch đến hoặc đi từ các sân bay trong khu vực ảnh hưởng của cơn bão số 10 trong thời gian này, hãy thường xuyên theo dõi cập nhật tình hình thời tiết và thông tin từ hãng hàng không.","Và nếu quý vị đang có kế hoạch đến đi từ các sân bay tại khu vực ảnh hưởng của cơn bão số 10 trong thời gian này,",REVERT,LOW,NON_WEATHER,0
v269_c015,ytQw-y5W0DI,"Nếu quý vị đang có kế hoạch đến hoặc đi từ các sân bay tại khu vực ảnh hưởng của cơn bão số 10 trong thời gian này, thì cần thường xuyên theo dõi cập nhật tình hình thời tiết và thông tin từ hãng hàng không.",thì cũng cần thường xuyên theo dõi cập nhật tình hình thời tiết và thông tin từ hãng.,REVERT,LOW,NON_WEATHER,0
v269_c016,ytQw-y5W0DI,"Sau những trận lũ lớn, gỗ từ rừng sẽ trôi theo sông suối, thậm chí ra tận cửa biển, và nhiều người gọi đó là dòng sông gỗ; bà con ở đó cũng tranh thủ lấy gỗ về tu sửa nhà cửa, nhưng trước diễn biến phức tạp của mưa lũ, nguy cơ tai nạn khi tận thu gỗ trên sông có thể xảy ra bất cứ lúc nào.","Sau những trận lũ lớn, gỗ từ trên rừng nguồn sẽ trôi theo sông suối, thậm chí ra đến tận cửa biển và nhiều người gọi đó là dòng sông gỗ.",REVERT,LOW,NON_WEATHER,0
v269_c017,ytQw-y5W0DI,Bà con ở đây cũng tranh thủ thu gom gỗ về tu sửa nhà cửa.,Và bà con ở đó cũng tranh thủ lấy gỗ về tu sứa nhà cửa.,REVERT,LOW,NON_WEATHER,0
v269_c018,ytQw-y5W0DI,"Trước diễn biến phức tạp của mưa lũ, nguy cơ tai nạn khi tận thu gỗ trên sông có thể xảy ra bất cứ lúc nào.","Và trước diễn biến khó lương của mưa lũ, thì nguy cơ tai nạn khi tận thu gỗ trên sông có thể xảy ra bất cứ lúc nào.",REVERT,LOW,NON_WEATHER,0
v269_c019,ytQw-y5W0DI,"Đây là tuyến đường dẫn lên xã Trà Vân, huyện Nam Trà My, nơi cầu cống bị hư hại nặng sau trận lũ, có nguy cơ sập bất cứ lúc nào.","Đây là tuyến đường lên xã Trà Vân, huyện Nam Trà My.",REVERT,LOW,NON_WEATHER,0
v269_c020,ytQw-y5W0DI,"Sau trận lũ dữ, cầu cống ở xã Trà Vân, huyện Nam Trà My bị hư hại, có nguy cơ sập bất cứ lúc nào.","Sau trận lũ dữ, cầu cống ở đây bị thư hại, nguy cơ bị sập bất cứ lúc nào.",REVERT,LOW,NON_WEATHER,0
v269_c021,ytQw-y5W0DI,"Trên cầu, lực lượng chức năng đang tiến hành gia cố để ngăn chặn nguy cơ sập.","Bên trên cầu, lực lượng chức năng đang ra cố để chống sập.",REVERT,LOW,NON_WEATHER,0
v269_c022,ytQw-y5W0DI,"Bên dưới cầu, nhiều người vẫn thản nhiên tận thu gỗ trôi từ trên rừng về, mặc dù nguy cơ tai nạn có thể xảy ra bất cứ lúc nào.","Bên dưới cầu, nhiều người vẫn thản nhiên tận thu gỗ trôi từ trên rừng về.",REVERT,LOW,NON_WEATHER,0
v269_c023,ytQw-y5W0DI,"Theo người dân địa phương, đây là cơ hội để bà con thu gom gỗ về tu sửa nhà cửa.","Theo người dân địa phương, đây là dịp để bà con thu gom gỗ về tu sứa nhà cửa.",REVERT,LOW,NON_WEATHER,0
v269_c024,ytQw-y5W0DI,"Tuy nhiên, nguy cơ tai nạn luôn rình rập, bởi chỉ cần một trận mưa, nước lũ trên nguồn chảy về có thể cuốn trôi mọi thứ.","Tuy nhiên, nguy cơ tai nạn luôn dình dập, bởi chỉ cần một trận mưa, nước lũ trên quần chảy về, quấn trôi mọi thứ.",REVERT,LOW,NON_WEATHER,0
v269_c025,ytQw-y5W0DI,"Mình đứng đây làm gỗ, nhưng có nguy cơ sạt lở thì liệu có nguy hiểm không? Có đáng sợ không?","Mình đứng đây, mình làm gỗ, mà đây này có nguy cơ sạc lỡ thì có nguy hiểm không? Có sợ không?",REVERT,LOW,NON_WEATHER,0
v269_c026,ytQw-y5W0DI,"Cũng sợ chứ, vừa làm vừa phải để ý nữa.","Cũng sợ chứ. Vừa làm, vừa em có để ý nữa.",REVERT,LOW,NON_WEATHER,0
v269_c027,ytQw-y5W0DI,"Thông thường, sau những vụ tai nạn, nguyên nhân thường là do việc vớt gỗ, vì nước lũ cuốn trôi có thể gây ra nhiều thiệt hại.","Thông thường thì sau những cái bộ tai nạn là do vớt gỗ, vì nước lũ quấn trôi là thường chết chảy ra.",REVERT,LOW,NON_WEATHER,0
v269_c028,ytQw-y5W0DI,"Còn đây là lưu vực Hồ Thủy Điện sông Chanh Hai, nơi tiếp giáp với sông Leng.","Còn đây là lưu vực Hồ Thủy Điện, sông Chanh Hai, nơi tiếp giáp với sông Leng.",REVERT,LOW,NON_WEATHER,0
